Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:35:38
Collection Length (seconds):, 45.684
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.729, 0.9431763, 0.729, 0.1361694, 0.729, 0.0440063, 0.729, 0.2999878, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9431763, 0.7425, 0.1361694, 0.7425, 0.0440063, 0.7425, 0.2999268, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9432373, 0.756, 0.1362305, 0.756, 0.0440674, 0.756, 0.2997437, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.9432373, 0.7695, 0.1363525, 0.7695, 0.0441284, 0.7695, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9432373, 0.783, 0.1364746, 0.783, 0.0441895, 0.783, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9432373, 0.7965, 0.1364746, 0.7965, 0.0443115, 0.7965, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9432373, 0.81, 0.1364136, 0.81, 0.0443726, 0.81, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9431763, 0.8235, 0.1364136, 0.8235, 0.0444946, 0.8235, 0.2996826, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.9431763, 0.837, 0.1364746, 0.837, 0.0446167, 0.837, 0.2996826, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.9431763, 0.8505, 0.1364746, 0.8505, 0.0446777, 0.8505, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.9431763, 0.864, 0.1364746, 0.864, 0.0446777, 0.864, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.9432373, 0.8775, 0.1365356, 0.8775, 0.0446777, 0.8775, 0.2994995, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.9432373, 0.891, 0.1365356, 0.891, 0.0446777, 0.891, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9431763, 0.9045, 0.1365356, 0.9045, 0.0447388, 0.9045, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9431763, 0.918, 0.1365967, 0.918, 0.0447388, 0.918, 0.2996826, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9431763, 0.9315, 0.1366577, 0.9315, 0.0448608, 0.9315, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9431152, 0.945, 0.1366577, 0.945, 0.0449829, 0.945, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9431763, 0.9585, 0.1367188, 0.9585, 0.045166, 0.9585, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9431152, 0.972, 0.1367188, 0.972, 0.0452271, 0.972, 0.2996826, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.9430542, 0.9855, 0.1367798, 0.9855, 0.0452881, 0.9855, 0.2998047, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.9431152, 0.999, 0.1367188, 0.999, 0.0454102, 0.999, 0.2996826, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9430542, 1.0125, 0.1368408, 1.0125, 0.0453491, 1.0125, 0.2997437, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9431152, 1.026, 0.1369629, 1.026, 0.0453491, 1.026, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9431152, 1.0395, 0.1370239, 1.0395, 0.0452881, 1.0395, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
